# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.presizedPut
# Parameters: (fullyRandom = true, mapSizeDividedBy16000 = 1)

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 5
# Warmup Iteration   1: 3.443 ops/s
# Warmup Iteration   2: 3.985 ops/s
# Warmup Iteration   3: 4.659 ops/s
# Warmup Iteration   4: 4.651 ops/s
# Warmup Iteration   5: 4.637 ops/s
# Warmup Iteration   6: 4.628 ops/s
# Warmup Iteration   7: 4.660 ops/s
# Warmup Iteration   8: 4.629 ops/s
# Warmup Iteration   9: 4.627 ops/s
# Warmup Iteration  10: 4.631 ops/s
# Warmup Iteration  11: 4.615 ops/s
# Warmup Iteration  12: 4.622 ops/s
# Warmup Iteration  13: 4.613 ops/s
# Warmup Iteration  14: 4.617 ops/s
# Warmup Iteration  15: 4.616 ops/s
# Warmup Iteration  16: 4.625 ops/s
# Warmup Iteration  17: 4.626 ops/s
# Warmup Iteration  18: 4.625 ops/s
# Warmup Iteration  19: 4.604 ops/s
# Warmup Iteration  20: 4.602 ops/s
# Warmup Iteration  13: 4.875 ops/s
# Warmup Iteration  14: 4.895 ops/s
# Warmup Iteration  15: 4.891 ops/s
# Warmup Iteration  16: 4.899 ops/s
# Warmup Iteration  17: 4.891 ops/s
# Warmup Iteration  18: 4.899 ops/s
# Warmup Iteration  19: 4.854 ops/s
# Warmup Iteration  20: 4.888 ops/s
Iteration   1: 4.864 ops/s
Iteration   2: 4.870 ops/s
Iteration   3: 4.847 ops/s
Iteration   4: 4.889 ops/s
Iteration   5: 4.882 ops/s
Iteration   6: 4.897 ops/s
Iteration   7: 4.885 ops/s
Iteration   8: 4.894 ops/s
Iteration   9: 4.905 ops/s
Iteration  10: 4.877 ops/s

# Run progress: 8.00% complete, ETA 00:24:15
# Fork: 5 of 5
# Warmup Iteration   1: 4.273 ops/s
# Warmup Iteration   2: 4.345 ops/s
# Warmup Iteration   3: 4.936 ops/s
# Warmup Iteration   4: 4.953 ops/s
# Warmup Iteration   5: 4.941 ops/s
# Warmup Iteration   6: 4.933 ops/s
# Warmup Iteration   7: 4.945 ops/s
# Warmup Iteration   8: 4.941 ops/s
# Warmup Iteration   9: 4.919 ops/s
# Warmup Iteration  10: 4.907 ops/s
# Warmup Iteration  11: 4.902 ops/s
# Warmup Iteration  12: 4.913 ops/s
# Warmup Iteration  13: 4.926 ops/s
# Warmup Iteration  14: 4.920 ops/s
# Warmup Iteration  15: 4.904 ops/s
# Warmup Iteration  16: 4.898 ops/s
# Warmup Iteration  17: 4.912 ops/s
# Warmup Iteration  18: 4.893 ops/s
# Warmup Iteration  19: 4.878 ops/s
# Warmup Iteration  20: 4.878 ops/s
Iteration   1: 4.893 ops/s
Iteration   2: 4.911 ops/s
Iteration   3: 4.907 ops/s
Iteration   4: 4.893 ops/s
Iteration   5: 4.884 ops/s
Iteration   6: 4.918 ops/s
Iteration   7: 4.895 ops/s
Iteration   8: 4.941 ops/s
Iteration   9: 4.913 ops/s
Iteration  10: 4.915 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.presizedPut":
  4.837 ±(99.9%) 0.058 ops/s [Average]
  (min, avg, max) = (4.571, 4.837, 4.941), stdev = 0.117
  CI (99.9%): [4.779, 4.895] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.presizedPut
# Parameters: (fullyRandom = true, mapSizeDividedBy16000 = 10)

# Run progress: 10.00% complete, ETA 00:23:39
# Fork: 1 of 5
# Warmup Iteration   1: 2.482 ops/s
# Warmup Iteration   2: 2.807 ops/s
# Warmup Iteration   3: 3.199 ops/s
# Warmup Iteration   4: 3.193 ops/s
# Warmup Iteration   5: 3.193 ops/s
# Warmup Iteration   6: 3.193 ops/s
# Warmup Iteration   7: 3.186 ops/s
# Warmup Iteration   8: 3.181 ops/s
# Warmup Iteration   9: 3.175 ops/s
# Warmup Iteration  10: 3.178 ops/s
# Warmup Iteration  11: 3.172 ops/s
# Warmup Iteration  12: 3.175 ops/s
# Warmup Iteration  13: 3.177 ops/s
# Warmup Iteration  14: 3.172 ops/s
# Warmup Iteration  15: 3.159 ops/s
# Warmup Iteration  16: 3.171 ops/s
# Warmup Iteration  17: 3.125 ops/s
# Warmup Iteration  18: 3.149 ops/s
# Warmup Iteration  19: 3.170 ops/s
# Warmup Iteration  20: 3.179 ops/s
Iteration   1: 3.122 ops/s
Iteration   2: 3.158 ops/s
Iteration   3: 3.161 ops/s
Iteration   4: 3.156 ops/s
Iteration   5: 3.171 ops/s
Iteration   6: 3.164 ops/s
Iteration   7: 3.158 ops/s
Iteration   8: 3.164 ops/s
Iteration   9: 3.164 ops/s
Iteration  10: 3.159 ops/s

# Run progress: 12.00% complete, ETA 00:23:55
# Fork: 2 of 5
# Warmup Iteration   1: 2.905 ops/s
# Warmup Iteration   2: 3.195 ops/s
# Warmup Iteration   3: 3.570 ops/s
# Warmup Iteration   4: 3.575 ops/s
# Warmup Iteration   5: 3.573 ops/s
# Warmup Iteration   6: 3.563 ops/s
# Warmup Iteration   7: 3.495 ops/s
# Warmup Iteration   8: 3.551 ops/s
# Warmup Iteration   9: 3.547 ops/s
# Warmup Iteration  10: 3.549 ops/s
# Warmup Iteration  11: 3.537 ops/s
# Warmup Iteration  12: 3.555 ops/s
# Warmup Iteration  13: 3.557 ops/s
# Warmup Iteration  14: 3.548 ops/s
# Warmup Iteration  15: 3.541 ops/s
# Warmup Iteration  16: 3.551 ops/s
# Warmup Iteration  17: 3.541 ops/s
# Warmup Iteration  18: 3.536 ops/s
# Warmup Iteration  19: 3.538 ops/s
# Warmup Iteration  20: 3.543 ops/s
Iteration   1: 3.559 ops/s
Iteration   2: 3.537 ops/s
Iteration   3: 3.530 ops/s
Iteration   4: 3.516 ops/s
Iteration   5: 3.547 ops/s
Iteration   6: 3.540 ops/s
Iteration   7: 3.543 ops/s
Iteration   8: 3.541 ops/s
Iteration   9: 3.544 ops/s
Iteration  10: 3.545 ops/s

# Run progress: 14.00% complete, ETA 00:23:32
# Fork: 3 of 5
# Warmup Iteration   1: 2.767 ops/s
# Warmup Iteration   2: 2.887 ops/s
# Warmup Iteration   3: 3.297 ops/s
# Warmup Iteration   4: 3.278 ops/s
# Warmup Iteration   5: 3.287 ops/s
# Warmup Iteration   6: 3.294 ops/s
# Warmup Iteration   7: 3.284 ops/s
# Warmup Iteration   8: 3.282 ops/s
# Warmup Iteration   9: 3.273 ops/s
# Warmup Iteration  10: 3.275 ops/s
# Warmup Iteration  11: 3.283 ops/s
# Warmup Iteration  12: 3.277 ops/s
# Warmup Iteration  13: 3.275 ops/s
# Warmup Iteration  14: 3.279 ops/s
# Warmup Iteration  15: 3.280 ops/s
# Warmup Iteration  16: 3.276 ops/s
# Warmup Iteration  17: 3.266 ops/s
# Warmup Iteration  18: 3.271 ops/s
# Warmup Iteration  19: 3.275 ops/s
# Warmup Iteration  20: 3.268 ops/s
Iteration   1: 3.269 ops/s
Iteration   2: 3.268 ops/s
Iteration   3: 3.277 ops/s
Iteration   4: 3.268 ops/s
Iteration   5: 3.276 ops/s
Iteration   6: 3.265 ops/s
Iteration   7: 3.265 ops/s
Iteration   8: 3.270 ops/s
Iteration   9: 3.251 ops/s
Iteration  10: 3.267 ops/s

# Run progress: 16.00% complete, ETA 00:23:19
# Fork: 4 of 5
# Warmup Iteration   1: 2.918 ops/s
# Warmup Iteration   2: 3.197 ops/s
# Warmup Iteration   3: 3.605 ops/s
# Warmup Iteration   4: 3.595 ops/s
# Warmup Iteration   5: 3.597 ops/s
# Warmup Iteration   6: 3.591 ops/s
# Warmup Iteration   7: 3.586 ops/s
# Warmup Iteration   8: 3.572 ops/s
# Warmup Iteration   9: 3.568 ops/s
# Warmup Iteration  10: 3.569 ops/s
# Warmup Iteration  11: 3.513 ops/s
# Warmup Iteration  12: 3.562 ops/s
# Warmup Iteration  13: 3.558 ops/s
# Warmup Iteration  14: 3.559 ops/s
# Warmup Iteration  15: 3.554 ops/s
# Warmup Iteration  16: 3.563 ops/s
# Warmup Iteration  17: 3.555 ops/s
# Warmup Iteration  18: 3.555 ops/s
# Warmup Iteration  19: 3.547 ops/s
# Warmup Iteration  20: 3.569 ops/s
Iteration   1: 3.551 ops/s
Iteration   2: 3.565 ops/s
Iteration   3: 3.565 ops/s
Iteration   4: 3.549 ops/s
Iteration   5: 3.551 ops/s
Iteration   6: 3.529 ops/s
Iteration   7: 3.531 ops/s
Iteration   8: 3.570 ops/s
Iteration   9: 3.558 ops/s
Iteration  10: 3.564 ops/s

# Run progress: 18.00% complete, ETA 00:22:49
# Fork: 5 of 5
# Warmup Iteration   1: 2.755 ops/s
# Warmup Iteration   2: 2.872 ops/s
# Warmup Iteration   3: 3.276 ops/s
# Warmup Iteration   4: 3.274 ops/s
# Warmup Iteration   5: 3.274 ops/s
# Warmup Iteration   6: 3.273 ops/s
# Warmup Iteration   7: 3.263 ops/s
# Warmup Iteration   8: 3.262 ops/s
# Warmup Iteration   9: 3.256 ops/s
# Warmup Iteration  10: 3.238 ops/s
# Warmup Iteration  11: 3.260 ops/s
# Warmup Iteration  12: 3.257 ops/s
# Warmup Iteration  13: 3.257 ops/s
# Warmup Iteration  14: 3.257 ops/s
# Warmup Iteration  15: 3.260 ops/s
# Warmup Iteration  16: 3.257 ops/s
# Warmup Iteration  17: 3.259 ops/s
# Warmup Iteration  18: 3.258 ops/s
# Warmup Iteration  19: 3.262 ops/s
# Warmup Iteration  20: 3.262 ops/s
Iteration   1: 3.234 ops/s
Iteration   2: 3.259 ops/s
Iteration   3: 3.263 ops/s
Iteration   4: 3.265 ops/s
Iteration   5: 3.261 ops/s
Iteration   6: 3.268 ops/s
Iteration   7: 3.263 ops/s
Iteration   8: 3.224 ops/s
Iteration   9: 3.261 ops/s
Iteration  10: 3.252 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.presizedPut":
  3.355 ±(99.9%) 0.081 ops/s [Average]
  (min, avg, max) = (3.122, 3.355, 3.570), stdev = 0.163
  CI (99.9%): [3.274, 3.436] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.presizedPut
# Parameters: (fullyRandom = true, mapSizeDividedBy16000 = 100)

# Run progress: 20.00% complete, ETA 00:22:29
# Fork: 1 of 5
# Warmup Iteration   1: 2.512 ops/s
# Warmup Iteration   2: 2.892 ops/s
# Warmup Iteration   3: 2.894 ops/s
# Warmup Iteration   4: 2.788 ops/s
# Warmup Iteration   5: 2.783 ops/s
# Warmup Iteration   6: 2.781 ops/s
# Warmup Iteration   7: 2.757 ops/s
# Warmup Iteration   8: 2.744 ops/s
# Warmup Iteration   9: 2.761 ops/s
# Warmup Iteration  10: 2.761 ops/s
# Warmup Iteration  11: 2.759 ops/s
# Warmup Iteration  12: 2.764 ops/s
# Warmup Iteration  13: 2.769 ops/s
# Warmup Iteration  14: 2.766 ops/s
# Warmup Iteration  15: 2.761 ops/s
# Warmup Iteration  16: 2.773 ops/s
# Warmup Iteration  17: 2.772 ops/s
# Warmup Iteration  18: 2.781 ops/s
# Warmup Iteration  19: 2.781 ops/s
# Warmup Iteration  20: 2.775 ops/s
Iteration   1: 2.787 ops/s
Iteration   2: 2.773 ops/s
Iteration   3: 2.781 ops/s
Iteration   4: 2.779 ops/s
Iteration   5: 2.760 ops/s
Iteration   6: 2.777 ops/s
Iteration   7: 2.788 ops/s
Iteration   8: 2.781 ops/s
Iteration   9: 2.786 ops/s
Iteration  10: 2.779 ops/s

# Run progress: 22.00% complete, ETA 00:21:52
# Fork: 2 of 5
# Warmup Iteration   1: 2.500 ops/s
# Warmup Iteration   2: 2.888 ops/s
# Warmup Iteration   3: 2.863 ops/s
# Warmup Iteration   4: 2.767 ops/s
# Warmup Iteration   5: 2.768 ops/s
# Warmup Iteration   6: 2.758 ops/s
# Warmup Iteration   7: 2.755 ops/s
# Warmup Iteration   8: 2.753 ops/s
# Warmup Iteration   9: 2.756 ops/s
# Warmup Iteration  10: 2.755 ops/s
# Warmup Iteration  11: 2.749 ops/s
# Warmup Iteration  12: 2.745 ops/s
# Warmup Iteration  13: 2.762 ops/s
# Warmup Iteration  14: 2.752 ops/s
# Warmup Iteration  15: 2.753 ops/s
# Warmup Iteration  16: 2.748 ops/s
# Warmup Iteration  17: 2.770 ops/s
# Warmup Iteration  18: 2.765 ops/s
# Warmup Iteration  19: 2.749 ops/s
# Warmup Iteration  20: 2.752 ops/s
Iteration   1: 2.764 ops/s
Iteration   2: 2.770 ops/s
Iteration   3: 2.705 ops/s
Iteration   4: 2.770 ops/s
Iteration   5: 2.766 ops/s
Iteration   6: 2.776 ops/s
Iteration   7: 2.766 ops/s
Iteration   8: 2.763 ops/s
Iteration   9: 2.760 ops/s
Iteration  10: 2.772 ops/s

# Run progress: 24.00% complete, ETA 00:21:16
# Fork: 3 of 5
# Warmup Iteration   1: 2.508 ops/s
# Warmup Iteration   2: 2.900 ops/s
# Warmup Iteration   3: 2.870 ops/s
# Warmup Iteration   4: 2.758 ops/s
# Warmup Iteration   5: 2.777 ops/s
# Warmup Iteration   6: 2.775 ops/s
# Warmup Iteration   7: 2.763 ops/s
# Warmup Iteration   8: 2.759 ops/s
# Warmup Iteration   9: 2.762 ops/s
# Warmup Iteration  10: 2.766 ops/s
# Warmup Iteration  11: 2.756 ops/s
# Warmup Iteration  12: 2.761 ops/s
# Warmup Iteration  13: 2.766 ops/s
# Warmup Iteration  14: 2.763 ops/s
# Warmup Iteration  15: 2.758 ops/s
# Warmup Iteration  16: 2.766 ops/s
# Warmup Iteration  17: 2.764 ops/s
# Warmup Iteration  18: 2.771 ops/s
# Warmup Iteration  19: 2.764 ops/s
# Warmup Iteration  20: 2.752 ops/s
Iteration   1: 2.761 ops/s
Iteration   2: 2.763 ops/s
Iteration   3: 2.751 ops/s
Iteration   4: 2.761 ops/s
Iteration   5: 2.746 ops/s
Iteration   6: 2.778 ops/s
Iteration   7: 2.767 ops/s
Iteration   8: 2.765 ops/s
Iteration   9: 2.728 ops/s
Iteration  10: 2.763 ops/s

# Run progress: 26.00% complete, ETA 00:20:41
# Fork: 4 of 5
# Warmup Iteration   1: 2.643 ops/s
# Warmup Iteration   2: 2.725 ops/s
# Warmup Iteration   3: 2.898 ops/s
# Warmup Iteration   4: 2.758 ops/s
# Warmup Iteration   5: 2.746 ops/s
# Warmup Iteration   6: 2.767 ops/s
# Warmup Iteration   7: 2.761 ops/s
# Warmup Iteration   8: 2.754 ops/s
# Warmup Iteration   9: 2.757 ops/s
# Warmup Iteration  10: 2.762 ops/s
# Warmup Iteration  11: 2.728 ops/s
# Warmup Iteration  12: 2.755 ops/s
# Warmup Iteration  13: 2.769 ops/s
# Warmup Iteration  14: 2.769 ops/s
# Warmup Iteration  15: 2.727 ops/s
# Warmup Iteration  16: 2.755 ops/s
# Warmup Iteration  17: 2.732 ops/s
# Warmup Iteration  18: 2.768 ops/s
# Warmup Iteration  19: 2.765 ops/s
# Warmup Iteration  20: 2.767 ops/s
Iteration   1: 2.761 ops/s
Iteration   2: 2.780 ops/s
Iteration   3: 2.775 ops/s
Iteration   4: 2.760 ops/s
Iteration   5: 2.728 ops/s
Iteration   6: 2.749 ops/s
Iteration   7: 2.749 ops/s
Iteration   8: 2.758 ops/s
Iteration   9: 2.761 ops/s
Iteration  10: 2.778 ops/s

# Run progress: 28.00% complete, ETA 00:20:06
# Fork: 5 of 5
# Warmup Iteration   1: 2.624 ops/s
# Warmup Iteration   2: 2.710 ops/s
# Warmup Iteration   3: 2.869 ops/s
# Warmup Iteration   4: 2.772 ops/s
# Warmup Iteration   5: 2.771 ops/s
# Warmup Iteration   6: 2.765 ops/s
# Warmup Iteration   7: 2.755 ops/s
# Warmup Iteration   8: 2.755 ops/s
# Warmup Iteration   9: 2.751 ops/s
# Warmup Iteration  10: 2.763 ops/s
# Warmup Iteration  11: 2.757 ops/s
# Warmup Iteration  12: 2.751 ops/s
# Warmup Iteration  13: 2.762 ops/s
# Warmup Iteration  14: 2.749 ops/s
# Warmup Iteration  15: 2.741 ops/s
# Warmup Iteration  16: 2.754 ops/s
# Warmup Iteration  17: 2.764 ops/s
# Warmup Iteration  18: 2.762 ops/s
# Warmup Iteration  19: 2.732 ops/s
# Warmup Iteration  20: 2.768 ops/s
Iteration   1: 2.772 ops/s
Iteration   2: 2.750 ops/s
Iteration   3: 2.770 ops/s
Iteration   4: 2.770 ops/s
Iteration   5: 2.765 ops/s
Iteration   6: 2.769 ops/s
Iteration   7: 2.775 ops/s
Iteration   8: 2.769 ops/s
Iteration   9: 2.764 ops/s
Iteration  10: 2.781 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.presizedPut":
  2.765 ±(99.9%) 0.008 ops/s [Average]
  (min, avg, max) = (2.705, 2.765, 2.788), stdev = 0.015
  CI (99.9%): [2.758, 2.773] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.presizedPut
# Parameters: (fullyRandom = true, mapSizeDividedBy16000 = 10000)

# Run progress: 30.00% complete, ETA 00:19:31
# Fork: 1 of 5
# Warmup Iteration   1: 1.309 ops/s
# Warmup Iteration   2: 1.317 ops/s
# Warmup Iteration   3: 1.482 ops/s
# Warmup Iteration   4: 1.348 ops/s
# Warmup Iteration   5: 1.518 ops/s
# Warmup Iteration   6: 1.496 ops/s
# Warmup Iteration   7: 1.425 ops/s
# Warmup Iteration   8: 1.303 ops/s
# Warmup Iteration   9: 1.456 ops/s
# Warmup Iteration  10: 1.444 ops/s
# Warmup Iteration  11: 1.499 ops/s
# Warmup Iteration  12: 1.517 ops/s
# Warmup Iteration  13: 1.517 ops/s
# Warmup Iteration  14: 1.293 ops/s
# Warmup Iteration  15: 1.323 ops/s
# Warmup Iteration  16: 1.518 ops/s
# Warmup Iteration  17: 1.518 ops/s
# Warmup Iteration  18: 1.482 ops/s
# Warmup Iteration  19: 1.512 ops/s
# Warmup Iteration  20: 1.507 ops/s
Iteration   1: 1.506 ops/s
Iteration   2: 1.507 ops/s
Iteration   3: 1.488 ops/s
Iteration   4: 1.438 ops/s
Iteration   5: 1.504 ops/s
Iteration   6: 1.514 ops/s
Iteration   7: 1.503 ops/s
Iteration   8: 1.504 ops/s
Iteration   9: 1.517 ops/s
Iteration  10: 1.516 ops/s

# Run progress: 32.00% complete, ETA 00:19:15
# Fork: 2 of 5
# Warmup Iteration   1: 1.403 ops/s
# Warmup Iteration   2: 1.421 ops/s
# Warmup Iteration   3: 1.495 ops/s
# Warmup Iteration   4: 1.345 ops/s
# Warmup Iteration   5: 1.516 ops/s
# Warmup Iteration   6: 1.427 ops/s
# Warmup Iteration   7: 1.003 ops/s
# Warmup Iteration   8: 1.272 ops/s
# Warmup Iteration   9: 1.520 ops/s
# Warmup Iteration  10: 1.521 ops/s
# Warmup Iteration  11: 1.356 ops/s
# Warmup Iteration  12: 1.489 ops/s
# Warmup Iteration  13: 1.511 ops/s
# Warmup Iteration  14: 1.398 ops/s
# Warmup Iteration  15: 0.958 ops/s
# Warmup Iteration  16: 1.448 ops/s
# Warmup Iteration  17: 1.517 ops/s
# Warmup Iteration  18: 1.514 ops/s
# Warmup Iteration  19: 1.489 ops/s
# Warmup Iteration  20: 1.519 ops/s
Iteration   1: 1.516 ops/s
Iteration   2: 1.499 ops/s
Iteration   3: 1.520 ops/s
Iteration   4: 1.518 ops/s
Iteration   5: 1.505 ops/s
Iteration   6: 1.519 ops/s
Iteration   7: 1.517 ops/s
Iteration   8: 1.504 ops/s
Iteration   9: 1.517 ops/s
Iteration  10: 1.516 ops/s

# Run progress: 34.00% complete, ETA 00:18:56
# Fork: 3 of 5
# Warmup Iteration   1: 1.415 ops/s
# Warmup Iteration   2: 1.421 ops/s
# Warmup Iteration   3: 1.502 ops/s
# Warmup Iteration   4: 1.351 ops/s
# Warmup Iteration   5: 1.519 ops/s
# Warmup Iteration   6: 1.501 ops/s
# Warmup Iteration   7: 1.427 ops/s
# Warmup Iteration   8: 1.251 ops/s
# Warmup Iteration   9: 1.483 ops/s
# Warmup Iteration  10: 1.518 ops/s
# Warmup Iteration  11: 1.503 ops/s
# Warmup Iteration  12: 1.385 ops/s
# Warmup Iteration  13: 1.482 ops/s
# Warmup Iteration  14: 1.330 ops/s
# Warmup Iteration  15: 1.415 ops/s
# Warmup Iteration  16: 1.516 ops/s
# Warmup Iteration  17: 1.514 ops/s
# Warmup Iteration  18: 1.494 ops/s
# Warmup Iteration  19: 1.511 ops/s
# Warmup Iteration  20: 1.509 ops/s
Iteration   1: 1.511 ops/s
Iteration   2: 1.501 ops/s
Iteration   3: 1.513 ops/s
Iteration   4: 1.425 ops/s
Iteration   5: 1.501 ops/s
Iteration   6: 1.517 ops/s
Iteration   7: 1.513 ops/s
Iteration   8: 1.503 ops/s
Iteration   9: 1.518 ops/s
Iteration  10: 1.515 ops/s

# Run progress: 36.00% complete, ETA 00:18:34
# Fork: 4 of 5
# Warmup Iteration   1: 1.405 ops/s
# Warmup Iteration   2: 1.416 ops/s
# Warmup Iteration   3: 1.489 ops/s
# Warmup Iteration   4: 1.339 ops/s
# Warmup Iteration   5: 1.516 ops/s
# Warmup Iteration   6: 1.497 ops/s
