# JMH version: 1.19
# VM version: JDK 10.0.1, VM 10.0.1+10
# VM invoker: /usr/lib/jvm/java-10-oracle/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersAndLock

# Run progress: 0.00% complete, ETA 00:33:20
# Fork: 1 of 10
# Warmup Iteration   1: 18445960.601 ops/s
# Warmup Iteration   2: 20679638.956 ops/s
# Warmup Iteration   3: 19799463.779 ops/s
# Warmup Iteration   4: 19237610.512 ops/s
# Warmup Iteration   5: 20643972.313 ops/s
# Warmup Iteration   6: 21125230.512 ops/s
# Warmup Iteration   7: 20955903.919 ops/s
# Warmup Iteration   8: 21097349.589 ops/s
# Warmup Iteration   9: 20943418.493 ops/s
# Warmup Iteration  10: 21126968.467 ops/s
# Warmup Iteration  11: 21083119.833 ops/s
# Warmup Iteration  12: 21112201.996 ops/s
# Warmup Iteration  13: 21086286.722 ops/s
# Warmup Iteration  14: 21129354.953 ops/s
# Warmup Iteration  15: 19546697.077 ops/s
# Warmup Iteration  16: 19041144.153 ops/s
# Warmup Iteration  17: 21028375.846 ops/s
# Warmup Iteration  18: 20838800.244 ops/s
# Warmup Iteration  19: 19670226.855 ops/s
# Warmup Iteration  20: 19680897.546 ops/s
# Warmup Iteration  11: 21735126.429 ops/s
# Warmup Iteration  12: 21197500.205 ops/s
# Warmup Iteration  13: 20077414.078 ops/s
# Warmup Iteration  14: 20417479.973 ops/s
# Warmup Iteration  15: 20041108.012 ops/s
# Warmup Iteration  16: 21751958.097 ops/s
# Warmup Iteration  17: 20431623.077 ops/s
# Warmup Iteration  18: 20254605.492 ops/s
# Warmup Iteration  19: 20672068.123 ops/s
# Warmup Iteration  20: 20776407.843 ops/s
Iteration   1: 21773758.064 ops/s
Iteration   2: 21751206.551 ops/s
Iteration   3: 21775730.651 ops/s
Iteration   4: 21181884.926 ops/s
Iteration   5: 20093405.989 ops/s
Iteration   6: 20319058.085 ops/s
Iteration   7: 20063351.384 ops/s
Iteration   8: 20429947.983 ops/s
Iteration   9: 18408998.436 ops/s
Iteration  10: 21207774.142 ops/s
Iteration  11: 20600278.711 ops/s
Iteration  12: 20018709.244 ops/s
Iteration  13: 21759776.039 ops/s
Iteration  14: 21771328.344 ops/s
Iteration  15: 21515534.338 ops/s
Iteration  16: 19945423.423 ops/s
Iteration  17: 21760125.979 ops/s
Iteration  18: 21770459.748 ops/s
Iteration  19: 21756624.369 ops/s
Iteration  20: 21774448.526 ops/s

# Run progress: 12.00% complete, ETA 00:29:40
# Fork: 7 of 10
# Warmup Iteration   1: 18382549.010 ops/s
# Warmup Iteration   2: 20467994.317 ops/s
# Warmup Iteration   3: 21097734.157 ops/s
# Warmup Iteration   4: 21050785.306 ops/s
# Warmup Iteration   5: 20854533.280 ops/s
# Warmup Iteration   6: 20798324.303 ops/s
# Warmup Iteration   7: 20339868.980 ops/s
# Warmup Iteration   8: 17463533.686 ops/s
# Warmup Iteration   9: 17647235.628 ops/s
# Warmup Iteration  10: 17694573.792 ops/s
# Warmup Iteration  11: 20397598.630 ops/s
# Warmup Iteration  12: 20935792.431 ops/s
# Warmup Iteration  13: 19620059.422 ops/s
# Warmup Iteration  14: 19141577.737 ops/s
# Warmup Iteration  15: 20848873.333 ops/s
# Warmup Iteration  16: 20966717.238 ops/s
# Warmup Iteration  17: 20868134.082 ops/s
# Warmup Iteration  18: 20815495.152 ops/s
# Warmup Iteration  19: 20845149.254 ops/s
# Warmup Iteration  20: 19666183.292 ops/s
Iteration   1: 19314614.262 ops/s
Iteration   2: 20934757.085 ops/s
Iteration   3: 20996092.782 ops/s
Iteration   4: 21062191.788 ops/s
Iteration   5: 21069266.877 ops/s
Iteration   6: 20824109.135 ops/s
Iteration   7: 20938357.333 ops/s
Iteration   8: 19432221.302 ops/s
Iteration   9: 19228214.001 ops/s
Iteration  10: 18506626.834 ops/s
Iteration  11: 17099364.353 ops/s
Iteration  12: 19447129.827 ops/s
Iteration  13: 19348779.601 ops/s
Iteration  14: 21056391.680 ops/s
Iteration  15: 21150146.604 ops/s
Iteration  16: 19782407.495 ops/s
Iteration  17: 19401499.855 ops/s
Iteration  18: 21067523.733 ops/s
Iteration  19: 21061902.678 ops/s
Iteration  20: 18951338.256 ops/s

# Run progress: 14.00% complete, ETA 00:28:59
# Fork: 8 of 10
# Warmup Iteration   1: 18581784.362 ops/s
# Warmup Iteration   2: 20099107.240 ops/s
# Warmup Iteration   3: 21031990.137 ops/s
# Warmup Iteration   4: 21329495.827 ops/s
# Warmup Iteration   5: 17976093.451 ops/s
# Warmup Iteration   6: 19288215.237 ops/s
# Warmup Iteration   7: 21166494.748 ops/s
# Warmup Iteration   8: 21085099.764 ops/s
# Warmup Iteration   9: 21123739.265 ops/s
# Warmup Iteration  10: 21182402.302 ops/s
# Warmup Iteration  11: 21189170.607 ops/s
# Warmup Iteration  12: 21185786.174 ops/s
# Warmup Iteration  13: 21158805.615 ops/s
# Warmup Iteration  14: 21187518.903 ops/s
# Warmup Iteration  15: 21185176.100 ops/s
# Warmup Iteration  16: 21338716.864 ops/s
# Warmup Iteration  17: 20720903.458 ops/s
# Warmup Iteration  18: 21310449.569 ops/s
# Warmup Iteration  19: 21327360.617 ops/s
# Warmup Iteration  20: 21325183.812 ops/s
Iteration   1: 21328472.297 ops/s
Iteration   2: 21318383.522 ops/s
Iteration   3: 20475439.514 ops/s
Iteration   4: 21326597.201 ops/s
Iteration   5: 21328291.553 ops/s
Iteration   6: 21132152.132 ops/s
Iteration   7: 21139401.353 ops/s
Iteration   8: 21174608.316 ops/s
Iteration   9: 20404313.364 ops/s
Iteration  10: 21207227.166 ops/s
Iteration  11: 21178778.991 ops/s
Iteration  12: 21085204.921 ops/s
Iteration  13: 21131293.721 ops/s
Iteration  14: 21185265.806 ops/s
Iteration  15: 20308194.378 ops/s
Iteration  16: 19464347.092 ops/s
Iteration  17: 20956909.138 ops/s
Iteration  18: 21194622.104 ops/s
Iteration  19: 21180337.017 ops/s
Iteration  20: 21190612.027 ops/s

# Run progress: 16.00% complete, ETA 00:28:18
# Fork: 9 of 10
# Warmup Iteration   1: 17609674.881 ops/s
# Warmup Iteration   2: 18670368.128 ops/s
# Warmup Iteration   3: 21253839.915 ops/s
# Warmup Iteration   4: 20939283.336 ops/s
# Warmup Iteration   5: 20926956.454 ops/s
# Warmup Iteration   6: 20874308.749 ops/s
# Warmup Iteration   7: 20787151.281 ops/s
# Warmup Iteration   8: 20878766.429 ops/s
# Warmup Iteration   9: 20846710.200 ops/s
# Warmup Iteration  10: 20877659.646 ops/s
# Warmup Iteration  11: 20941256.569 ops/s
# Warmup Iteration  12: 19940868.394 ops/s
# Warmup Iteration  13: 17607870.545 ops/s
# Warmup Iteration  14: 20193058.361 ops/s
# Warmup Iteration  15: 20940880.482 ops/s
# Warmup Iteration  16: 21209229.038 ops/s
# Warmup Iteration  17: 20916290.144 ops/s
# Warmup Iteration  18: 20867717.229 ops/s
# Warmup Iteration  19: 20773311.293 ops/s
# Warmup Iteration  20: 20871203.199 ops/s
Iteration   1: 20900738.712 ops/s
Iteration   2: 19735745.516 ops/s
Iteration   3: 19091280.291 ops/s
Iteration   4: 19955554.957 ops/s
Iteration   5: 19818381.207 ops/s
Iteration   6: 20926973.697 ops/s
Iteration   7: 20779399.667 ops/s
Iteration   8: 19890838.271 ops/s
Iteration   9: 19786821.762 ops/s
Iteration  10: 20939184.492 ops/s
Iteration  11: 20763614.873 ops/s
Iteration  12: 19862004.695 ops/s
Iteration  13: 19795997.402 ops/s
Iteration  14: 20843133.563 ops/s
Iteration  15: 20927803.298 ops/s
Iteration  16: 20867006.465 ops/s
Iteration  17: 20825825.135 ops/s
Iteration  18: 19657549.626 ops/s
Iteration  19: 19544684.896 ops/s
Iteration  20: 20945618.258 ops/s

# Run progress: 18.00% complete, ETA 00:27:38
# Fork: 10 of 10
# Warmup Iteration   1: 17122826.279 ops/s
# Warmup Iteration   2: 20491336.550 ops/s
# Warmup Iteration   3: 21126555.344 ops/s
# Warmup Iteration   4: 19662759.894 ops/s
# Warmup Iteration   5: 19385576.188 ops/s
# Warmup Iteration   6: 20007321.662 ops/s
# Warmup Iteration   7: 17789609.613 ops/s
# Warmup Iteration   8: 17802759.685 ops/s
# Warmup Iteration   9: 19843546.322 ops/s
# Warmup Iteration  10: 21079439.745 ops/s
# Warmup Iteration  11: 21033570.137 ops/s
# Warmup Iteration  12: 21049394.249 ops/s
# Warmup Iteration  13: 21036794.778 ops/s
# Warmup Iteration  14: 21051621.690 ops/s
# Warmup Iteration  15: 19747368.821 ops/s
# Warmup Iteration  16: 20332576.316 ops/s
# Warmup Iteration  17: 21051769.451 ops/s
# Warmup Iteration  18: 21034922.846 ops/s
# Warmup Iteration  19: 19843579.907 ops/s
# Warmup Iteration  20: 17806937.367 ops/s
Iteration   1: 19095204.538 ops/s
Iteration   2: 19791649.433 ops/s
Iteration   3: 17790794.113 ops/s
Iteration   4: 19310913.224 ops/s
Iteration   5: 20944975.226 ops/s
Iteration   6: 19933394.561 ops/s
Iteration   7: 20301525.120 ops/s
Iteration   8: 21043766.430 ops/s
Iteration   9: 21036589.694 ops/s
Iteration  10: 19944855.575 ops/s
Iteration  11: 17818294.138 ops/s
Iteration  12: 20005522.268 ops/s
Iteration  13: 21051044.025 ops/s
Iteration  14: 19765537.245 ops/s
Iteration  15: 19913404.560 ops/s
Iteration  16: 21039704.324 ops/s
Iteration  17: 21043308.217 ops/s
Iteration  18: 21037470.435 ops/s
Iteration  19: 21086846.798 ops/s
Iteration  20: 18767189.899 ops/s


Result "org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersAndLock":
  20480085.247 ±(99.9%) 224270.146 ops/s [Average]
  (min, avg, max) = (17099364.353, 20480085.247, 21775730.651), stdev = 949573.839
  CI (99.9%): [20255815.102, 20704355.393] (assumes normal distribution)


# JMH version: 1.19
# VM version: JDK 10.0.1, VM 10.0.1+10
# VM invoker: /usr/lib/jvm/java-10-oracle/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersNoLocks

# Run progress: 20.00% complete, ETA 00:26:57
# Fork: 1 of 10
# Warmup Iteration   1: 28628443.136 ops/s
# Warmup Iteration   2: 32386309.894 ops/s
# Warmup Iteration   3: 32474407.212 ops/s
# Warmup Iteration   4: 32478498.559 ops/s
# Warmup Iteration   5: 32131310.483 ops/s
# Warmup Iteration   6: 32143049.706 ops/s
# Warmup Iteration   7: 32176555.840 ops/s
# Warmup Iteration   8: 31983230.365 ops/s
# Warmup Iteration   9: 32476533.699 ops/s
# Warmup Iteration  10: 32159117.433 ops/s
# Warmup Iteration  11: 32100564.764 ops/s
# Warmup Iteration  12: 32108383.407 ops/s
# Warmup Iteration  13: 32090234.551 ops/s
# Warmup Iteration  14: 32420410.180 ops/s
# Warmup Iteration  15: 32022121.755 ops/s
# Warmup Iteration  16: 30059629.992 ops/s
# Warmup Iteration  17: 32243803.406 ops/s
# Warmup Iteration  18: 24289972.530 ops/s
# Warmup Iteration  19: 27168177.841 ops/s
# Warmup Iteration  20: 32041721.995 ops/s
Iteration   1: 32427685.134 ops/s
Iteration   2: 32175486.841 ops/s
Iteration   3: 32116554.113 ops/s
Iteration   4: 32178222.467 ops/s
Iteration   5: 32419081.698 ops/s
Iteration   6: 32483824.127 ops/s
Iteration   7: 32465458.719 ops/s
Iteration   8: 32461468.023 ops/s
Iteration   9: 32483962.936 ops/s
Iteration  10: 32484367.625 ops/s
Iteration  11: 32478556.376 ops/s
Iteration  12: 30569527.669 ops/s
Iteration  13: 30850584.120 ops/s
Iteration  14: 32476197.383 ops/s
Iteration  15: 32470973.472 ops/s
Iteration  16: 32472139.108 ops/s
Iteration  17: 31638036.305 ops/s
Iteration  18: 27124845.741 ops/s
Iteration  19: 30751363.470 ops/s
Iteration  20: 32119014.417 ops/s

# Run progress: 22.00% complete, ETA 00:26:17
# Fork: 2 of 10
# Warmup Iteration   1: 22109933.412 ops/s
# Warmup Iteration   2: 19497179.497 ops/s
# Warmup Iteration   3: 19627557.354 ops/s
# Warmup Iteration   4: 26059700.743 ops/s
# Warmup Iteration   5: 32236824.750 ops/s
# Warmup Iteration   6: 32242212.709 ops/s
# Warmup Iteration   7: 32291569.327 ops/s
# Warmup Iteration   8: 32263803.975 ops/s
# Warmup Iteration   9: 32308754.039 ops/s
# Warmup Iteration  10: 32402222.670 ops/s
# Warmup Iteration  11: 32226771.086 ops/s
# Warmup Iteration  12: 32289545.670 ops/s
# Warmup Iteration  13: 32298222.045 ops/s
# Warmup Iteration  14: 32404997.474 ops/s
# Warmup Iteration  15: 32408464.283 ops/s
# Warmup Iteration  16: 32483461.626 ops/s
# Warmup Iteration  17: 32481349.198 ops/s
# Warmup Iteration  18: 32477305.906 ops/s
# Warmup Iteration  19: 29556057.630 ops/s
# Warmup Iteration  20: 29920637.407 ops/s
Iteration   1: 32455128.287 ops/s
Iteration   2: 32473475.006 ops/s
Iteration   3: 32466613.917 ops/s
Iteration   4: 32294002.829 ops/s
Iteration   5: 28508371.900 ops/s
Iteration   6: 29586272.330 ops/s
Iteration   7: 32211378.123 ops/s
Iteration   8: 32390568.233 ops/s
Iteration   9: 32285577.763 ops/s
Iteration  10: 32233626.682 ops/s
Iteration  11: 32253488.931 ops/s
Iteration  12: 32273393.030 ops/s
Iteration  13: 32206010.053 ops/s
Iteration  14: 32398689.425 ops/s
Iteration  15: 30029148.472 ops/s
Iteration  16: 27690976.018 ops/s
Iteration  17: 32473639.725 ops/s
Iteration  18: 32213425.649 ops/s
Iteration  19: 32279971.897 ops/s
Iteration  20: 32452098.914 ops/s

# Run progress: 24.00% complete, ETA 00:25:36
# Fork: 3 of 10
# Warmup Iteration   1: 31183307.287 ops/s
# Warmup Iteration   2: 32404879.781 ops/s
# Warmup Iteration   3: 32448687.460 ops/s
# Warmup Iteration   4: 32456400.920 ops/s
# Warmup Iteration   5: 30453905.304 ops/s
# Warmup Iteration   6: 30003005.941 ops/s
# Warmup Iteration   7: 32418043.071 ops/s
# Warmup Iteration   8: 32457295.485 ops/s
# Warmup Iteration   9: 30330422.009 ops/s
# Warmup Iteration  10: 27428038.314 ops/s
# Warmup Iteration  11: 29853068.608 ops/s
# Warmup Iteration  12: 30449203.402 ops/s
# Warmup Iteration  13: 29910346.317 ops/s
# Warmup Iteration  14: 32420827.255 ops/s
# Warmup Iteration  15: 30362757.458 ops/s
# Warmup Iteration  16: 29864932.273 ops/s
# Warmup Iteration  17: 30371498.893 ops/s
# Warmup Iteration  18: 30754097.421 ops/s
# Warmup Iteration  19: 30392285.414 ops/s
# Warmup Iteration  20: 27430260.531 ops/s
Iteration   1: 29918080.561 ops/s
Iteration   2: 30383340.693 ops/s
Iteration   3: 27418712.356 ops/s
Iteration   4: 27428062.557 ops/s
Iteration   5: 29559915.899 ops/s
Iteration   6: 32404952.050 ops/s
Iteration   7: 32405112.500 ops/s
Iteration   8: 30319242.468 ops/s
Iteration   9: 31044445.669 ops/s
Iteration  10: 32389636.163 ops/s
Iteration  11: 30430164.391 ops/s
Iteration  12: 29956640.245 ops/s
Iteration  13: 32404662.538 ops/s
Iteration  14: 30382919.655 ops/s
Iteration  15: 31206089.991 ops/s
Iteration  16: 30415531.420 ops/s
Iteration  17: 30595506.641 ops/s
Iteration  18: 32393367.963 ops/s
Iteration  19: 32383424.755 ops/s
Iteration  20: 30338667.531 ops/s

# Run progress: 26.00% complete, ETA 00:24:56
# Fork: 4 of 10
# Warmup Iteration   1: 27657840.947 ops/s
# Warmup Iteration   2: 28576367.916 ops/s
# Warmup Iteration   3: 27933229.989 ops/s
# Warmup Iteration   4: 28859544.510 ops/s
# Warmup Iteration   5: 27633011.317 ops/s
# Warmup Iteration   6: 32413128.446 ops/s
# Warmup Iteration   7: 32683287.745 ops/s
# Warmup Iteration   8: 32926737.277 ops/s
# Warmup Iteration   9: 30695154.115 ops/s
# Warmup Iteration  10: 28650659.961 ops/s
# Warmup Iteration  11: 33010683.041 ops/s
# Warmup Iteration  12: 32998873.169 ops/s
# Warmup Iteration  13: 29730620.871 ops/s
# Warmup Iteration  14: 21234069.594 ops/s
# Warmup Iteration  15: 27936132.664 ops/s
# Warmup Iteration  16: 32354752.437 ops/s
# Warmup Iteration  17: 33007934.855 ops/s
# Warmup Iteration  18: 28946452.680 ops/s
# Warmup Iteration  19: 30347049.303 ops/s
# Warmup Iteration  20: 22306474.767 ops/s
Iteration   1: 28011018.726 ops/s
Iteration   2: 30819818.024 ops/s
Iteration   3: 28108878.582 ops/s
Iteration   4: 29034543.629 ops/s
Iteration   5: 27599175.530 ops/s
Iteration   6: 27583781.634 ops/s
Iteration   7: 27683573.331 ops/s
Iteration   8: 32362054.195 ops/s
Iteration   9: 32628810.850 ops/s
Iteration  10: 30497187.441 ops/s
Iteration  11: 27614456.182 ops/s
Iteration  12: 22162989.301 ops/s
Iteration  13: 27583405.244 ops/s
Iteration  14: 27937038.533 ops/s
Iteration  15: 28091352.696 ops/s
Iteration  16: 32042343.806 ops/s
Iteration  17: 33012802.474 ops/s
Iteration  18: 30991142.860 ops/s
Iteration  19: 30415051.076 ops/s
Iteration  20: 30568788.814 ops/s

# Run progress: 28.00% complete, ETA 00:24:15
# Fork: 5 of 10
# Warmup Iteration   1: 25156369.596 ops/s
# Warmup Iteration   2: 31117256.197 ops/s
# Warmup Iteration   3: 32390715.021 ops/s
