# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.put
# Parameters: (fullyRandom = true, mapSizeDividedBy16000 = 1)

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 5
# Warmup Iteration   1: 4.250 ops/s
# Warmup Iteration   2: 4.802 ops/s
# Warmup Iteration   3: 5.562 ops/s
# Warmup Iteration   4: 5.559 ops/s
# Warmup Iteration   5: 5.556 ops/s
# Warmup Iteration   6: 5.552 ops/s
# Warmup Iteration   7: 5.542 ops/s
# Warmup Iteration   8: 5.535 ops/s
# Warmup Iteration   9: 5.519 ops/s
# Warmup Iteration  10: 5.518 ops/s
# Warmup Iteration  11: 5.518 ops/s
# Warmup Iteration  12: 5.526 ops/s
# Warmup Iteration  13: 5.520 ops/s
# Warmup Iteration  14: 5.519 ops/s
# Warmup Iteration  15: 5.482 ops/s
# Warmup Iteration  16: 5.513 ops/s
# Warmup Iteration  17: 5.503 ops/s
# Warmup Iteration  18: 5.498 ops/s
# Warmup Iteration  19: 5.503 ops/s
# Warmup Iteration  20: 5.491 ops/s
# Warmup Iteration  11: 5.356 ops/s
# Warmup Iteration  12: 5.321 ops/s
# Warmup Iteration  13: 5.366 ops/s
# Warmup Iteration  14: 5.366 ops/s
# Warmup Iteration  15: 5.354 ops/s
# Warmup Iteration  16: 5.355 ops/s
# Warmup Iteration  17: 5.311 ops/s
# Warmup Iteration  18: 5.333 ops/s
# Warmup Iteration  19: 5.338 ops/s
# Warmup Iteration  20: 5.347 ops/s
Iteration   1: 5.327 ops/s
Iteration   2: 5.339 ops/s
Iteration   3: 5.330 ops/s
Iteration   4: 5.343 ops/s
Iteration   5: 5.338 ops/s
Iteration   6: 5.350 ops/s
Iteration   7: 5.340 ops/s
Iteration   8: 5.335 ops/s
Iteration   9: 5.340 ops/s
Iteration  10: 5.307 ops/s

# Run progress: 6.00% complete, ETA 00:26:07
# Fork: 4 of 5
# Warmup Iteration   1: 4.668 ops/s
# Warmup Iteration   2: 4.700 ops/s
# Warmup Iteration   3: 5.410 ops/s
# Warmup Iteration   4: 5.396 ops/s
# Warmup Iteration   5: 5.400 ops/s
# Warmup Iteration   6: 5.389 ops/s
# Warmup Iteration   7: 5.392 ops/s
# Warmup Iteration   8: 5.384 ops/s
# Warmup Iteration   9: 5.364 ops/s
# Warmup Iteration  10: 5.366 ops/s
# Warmup Iteration  11: 5.358 ops/s
# Warmup Iteration  12: 5.354 ops/s
# Warmup Iteration  13: 5.356 ops/s
# Warmup Iteration  14: 5.359 ops/s
# Warmup Iteration  15: 5.359 ops/s
# Warmup Iteration  16: 5.362 ops/s
# Warmup Iteration  17: 5.338 ops/s
# Warmup Iteration  18: 5.328 ops/s
# Warmup Iteration  19: 5.287 ops/s
# Warmup Iteration  20: 5.276 ops/s
Iteration   1: 5.327 ops/s
Iteration   2: 5.336 ops/s
Iteration   3: 5.328 ops/s
Iteration   4: 5.324 ops/s
Iteration   5: 5.345 ops/s
Iteration   6: 5.320 ops/s
Iteration   7: 5.335 ops/s
Iteration   8: 5.343 ops/s
Iteration   9: 5.343 ops/s
Iteration  10: 5.336 ops/s

# Run progress: 8.00% complete, ETA 00:25:39
# Fork: 5 of 5
# Warmup Iteration   1: 4.670 ops/s
# Warmup Iteration   2: 4.700 ops/s
# Warmup Iteration   3: 5.368 ops/s
# Warmup Iteration   4: 5.352 ops/s
# Warmup Iteration   5: 5.387 ops/s
# Warmup Iteration   6: 5.376 ops/s
# Warmup Iteration   7: 5.367 ops/s
# Warmup Iteration   8: 5.366 ops/s
# Warmup Iteration   9: 5.343 ops/s
# Warmup Iteration  10: 5.353 ops/s
# Warmup Iteration  11: 5.347 ops/s
# Warmup Iteration  12: 5.340 ops/s
# Warmup Iteration  13: 5.359 ops/s
# Warmup Iteration  14: 5.343 ops/s
# Warmup Iteration  15: 5.358 ops/s
# Warmup Iteration  16: 5.340 ops/s
# Warmup Iteration  17: 5.343 ops/s
# Warmup Iteration  18: 5.353 ops/s
# Warmup Iteration  19: 5.346 ops/s
# Warmup Iteration  20: 5.335 ops/s
Iteration   1: 5.306 ops/s
Iteration   2: 5.321 ops/s
Iteration   3: 5.333 ops/s
Iteration   4: 5.370 ops/s
Iteration   5: 5.358 ops/s
Iteration   6: 5.339 ops/s
Iteration   7: 5.353 ops/s
Iteration   8: 5.338 ops/s
Iteration   9: 5.348 ops/s
Iteration  10: 5.294 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.put":
  5.395 ±(99.9%) 0.038 ops/s [Average]
  (min, avg, max) = (5.294, 5.395, 5.522), stdev = 0.077
  CI (99.9%): [5.356, 5.433] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.put
# Parameters: (fullyRandom = true, mapSizeDividedBy16000 = 10)

# Run progress: 10.00% complete, ETA 00:25:10
# Fork: 1 of 5
# Warmup Iteration   1: 2.553 ops/s
# Warmup Iteration   2: 2.868 ops/s
# Warmup Iteration   3: 3.280 ops/s
# Warmup Iteration   4: 3.277 ops/s
# Warmup Iteration   5: 3.273 ops/s
# Warmup Iteration   6: 3.273 ops/s
# Warmup Iteration   7: 3.263 ops/s
# Warmup Iteration   8: 3.260 ops/s
# Warmup Iteration   9: 3.249 ops/s
# Warmup Iteration  10: 3.251 ops/s
# Warmup Iteration  11: 3.248 ops/s
# Warmup Iteration  12: 3.249 ops/s
# Warmup Iteration  13: 3.256 ops/s
# Warmup Iteration  14: 3.251 ops/s
# Warmup Iteration  15: 3.247 ops/s
# Warmup Iteration  16: 3.252 ops/s
# Warmup Iteration  17: 3.247 ops/s
# Warmup Iteration  18: 3.256 ops/s
# Warmup Iteration  19: 3.245 ops/s
# Warmup Iteration  20: 3.256 ops/s
Iteration   1: 3.248 ops/s
Iteration   2: 3.251 ops/s
Iteration   3: 3.249 ops/s
Iteration   4: 3.245 ops/s
Iteration   5: 3.256 ops/s
Iteration   6: 3.243 ops/s
Iteration   7: 3.250 ops/s
Iteration   8: 3.247 ops/s
Iteration   9: 3.253 ops/s
Iteration  10: 3.244 ops/s

# Run progress: 12.00% complete, ETA 00:25:01
# Fork: 2 of 5
# Warmup Iteration   1: 2.471 ops/s
# Warmup Iteration   2: 3.092 ops/s
# Warmup Iteration   3: 3.205 ops/s
# Warmup Iteration   4: 3.197 ops/s
# Warmup Iteration   5: 3.202 ops/s
# Warmup Iteration   6: 3.198 ops/s
# Warmup Iteration   7: 3.201 ops/s
# Warmup Iteration   8: 3.201 ops/s
# Warmup Iteration   9: 3.199 ops/s
# Warmup Iteration  10: 3.171 ops/s
# Warmup Iteration  11: 3.209 ops/s
# Warmup Iteration  12: 3.210 ops/s
# Warmup Iteration  13: 3.205 ops/s
# Warmup Iteration  14: 3.205 ops/s
# Warmup Iteration  15: 3.209 ops/s
# Warmup Iteration  16: 3.205 ops/s
# Warmup Iteration  17: 3.232 ops/s
# Warmup Iteration  18: 3.218 ops/s
# Warmup Iteration  19: 3.230 ops/s
# Warmup Iteration  20: 3.227 ops/s
Iteration   1: 3.230 ops/s
Iteration   2: 3.223 ops/s
Iteration   3: 3.231 ops/s
Iteration   4: 3.228 ops/s
Iteration   5: 3.225 ops/s
Iteration   6: 3.227 ops/s
Iteration   7: 3.220 ops/s
Iteration   8: 3.227 ops/s
Iteration   9: 3.228 ops/s
Iteration  10: 3.227 ops/s

# Run progress: 14.00% complete, ETA 00:24:49
# Fork: 3 of 5
# Warmup Iteration   1: 2.777 ops/s
# Warmup Iteration   2: 2.855 ops/s
# Warmup Iteration   3: 3.256 ops/s
# Warmup Iteration   4: 3.252 ops/s
# Warmup Iteration   5: 3.245 ops/s
# Warmup Iteration   6: 3.249 ops/s
# Warmup Iteration   7: 3.240 ops/s
# Warmup Iteration   8: 3.241 ops/s
# Warmup Iteration   9: 3.230 ops/s
# Warmup Iteration  10: 3.226 ops/s
# Warmup Iteration  11: 3.229 ops/s
# Warmup Iteration  12: 3.230 ops/s
# Warmup Iteration  13: 3.235 ops/s
# Warmup Iteration  14: 3.229 ops/s
# Warmup Iteration  15: 3.229 ops/s
# Warmup Iteration  16: 3.233 ops/s
# Warmup Iteration  17: 3.241 ops/s
# Warmup Iteration  18: 3.252 ops/s
# Warmup Iteration  19: 3.243 ops/s
# Warmup Iteration  20: 3.249 ops/s
Iteration   1: 3.226 ops/s
Iteration   2: 3.251 ops/s
Iteration   3: 3.255 ops/s
Iteration   4: 3.249 ops/s
Iteration   5: 3.231 ops/s
Iteration   6: 3.255 ops/s
Iteration   7: 3.255 ops/s
Iteration   8: 3.229 ops/s
Iteration   9: 3.246 ops/s
Iteration  10: 3.246 ops/s

# Run progress: 16.00% complete, ETA 00:24:27
# Fork: 4 of 5
# Warmup Iteration   1: 2.818 ops/s
# Warmup Iteration   2: 2.917 ops/s
# Warmup Iteration   3: 3.299 ops/s
# Warmup Iteration   4: 3.335 ops/s
# Warmup Iteration   5: 3.337 ops/s
# Warmup Iteration   6: 3.331 ops/s
# Warmup Iteration   7: 3.324 ops/s
# Warmup Iteration   8: 3.317 ops/s
# Warmup Iteration   9: 3.294 ops/s
# Warmup Iteration  10: 3.311 ops/s
# Warmup Iteration  11: 3.307 ops/s
# Warmup Iteration  12: 3.304 ops/s
# Warmup Iteration  13: 3.310 ops/s
# Warmup Iteration  14: 3.314 ops/s
# Warmup Iteration  15: 3.314 ops/s
# Warmup Iteration  16: 3.315 ops/s
# Warmup Iteration  17: 3.320 ops/s
# Warmup Iteration  18: 3.314 ops/s
# Warmup Iteration  19: 3.297 ops/s
# Warmup Iteration  20: 3.294 ops/s
Iteration   1: 3.315 ops/s
Iteration   2: 3.314 ops/s
Iteration   3: 3.313 ops/s
Iteration   4: 3.316 ops/s
Iteration   5: 3.317 ops/s
Iteration   6: 3.321 ops/s
Iteration   7: 3.317 ops/s
Iteration   8: 3.332 ops/s
Iteration   9: 3.326 ops/s
Iteration  10: 3.319 ops/s

# Run progress: 18.00% complete, ETA 00:23:58
# Fork: 5 of 5
# Warmup Iteration   1: 2.918 ops/s
# Warmup Iteration   2: 3.190 ops/s
# Warmup Iteration   3: 3.554 ops/s
# Warmup Iteration   4: 3.550 ops/s
# Warmup Iteration   5: 3.544 ops/s
# Warmup Iteration   6: 3.544 ops/s
# Warmup Iteration   7: 3.548 ops/s
# Warmup Iteration   8: 3.504 ops/s
# Warmup Iteration   9: 3.506 ops/s
# Warmup Iteration  10: 3.524 ops/s
# Warmup Iteration  11: 3.522 ops/s
# Warmup Iteration  12: 3.520 ops/s
# Warmup Iteration  13: 3.520 ops/s
# Warmup Iteration  14: 3.516 ops/s
# Warmup Iteration  15: 3.521 ops/s
# Warmup Iteration  16: 3.527 ops/s
# Warmup Iteration  17: 3.549 ops/s
# Warmup Iteration  18: 3.543 ops/s
# Warmup Iteration  19: 3.541 ops/s
# Warmup Iteration  20: 3.552 ops/s
Iteration   1: 3.537 ops/s
Iteration   2: 3.545 ops/s
Iteration   3: 3.522 ops/s
Iteration   4: 3.551 ops/s
Iteration   5: 3.552 ops/s
Iteration   6: 3.550 ops/s
Iteration   7: 3.555 ops/s
Iteration   8: 3.550 ops/s
Iteration   9: 3.547 ops/s
Iteration  10: 3.549 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.put":
  3.317 ±(99.9%) 0.059 ops/s [Average]
  (min, avg, max) = (3.220, 3.317, 3.555), stdev = 0.120
  CI (99.9%): [3.257, 3.376] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.put
# Parameters: (fullyRandom = true, mapSizeDividedBy16000 = 100)

# Run progress: 20.00% complete, ETA 00:23:19
# Fork: 1 of 5
# Warmup Iteration   1: 2.604 ops/s
# Warmup Iteration   2: 2.689 ops/s
# Warmup Iteration   3: 2.859 ops/s
# Warmup Iteration   4: 2.784 ops/s
# Warmup Iteration   5: 2.779 ops/s
# Warmup Iteration   6: 2.778 ops/s
# Warmup Iteration   7: 2.772 ops/s
# Warmup Iteration   8: 2.770 ops/s
# Warmup Iteration   9: 2.769 ops/s
# Warmup Iteration  10: 2.763 ops/s
# Warmup Iteration  11: 2.766 ops/s
# Warmup Iteration  12: 2.743 ops/s
# Warmup Iteration  13: 2.758 ops/s
# Warmup Iteration  14: 2.760 ops/s
# Warmup Iteration  15: 2.763 ops/s
# Warmup Iteration  16: 2.758 ops/s
# Warmup Iteration  17: 2.752 ops/s
# Warmup Iteration  18: 2.751 ops/s
# Warmup Iteration  19: 2.756 ops/s
# Warmup Iteration  20: 2.751 ops/s
Iteration   1: 2.757 ops/s
Iteration   2: 2.754 ops/s
Iteration   3: 2.748 ops/s
Iteration   4: 2.755 ops/s
Iteration   5: 2.754 ops/s
Iteration   6: 2.754 ops/s
Iteration   7: 2.755 ops/s
Iteration   8: 2.754 ops/s
Iteration   9: 2.753 ops/s
Iteration  10: 2.734 ops/s

# Run progress: 22.00% complete, ETA 00:22:37
# Fork: 2 of 5
# Warmup Iteration   1: 2.476 ops/s
# Warmup Iteration   2: 2.834 ops/s
# Warmup Iteration   3: 2.810 ops/s
# Warmup Iteration   4: 2.762 ops/s
# Warmup Iteration   5: 2.767 ops/s
# Warmup Iteration   6: 2.760 ops/s
# Warmup Iteration   7: 2.774 ops/s
# Warmup Iteration   8: 2.764 ops/s
# Warmup Iteration   9: 2.758 ops/s
# Warmup Iteration  10: 2.738 ops/s
# Warmup Iteration  11: 2.758 ops/s
# Warmup Iteration  12: 2.765 ops/s
# Warmup Iteration  13: 2.763 ops/s
# Warmup Iteration  14: 2.738 ops/s
# Warmup Iteration  15: 2.759 ops/s
# Warmup Iteration  16: 2.720 ops/s
# Warmup Iteration  17: 2.769 ops/s
# Warmup Iteration  18: 2.763 ops/s
# Warmup Iteration  19: 2.770 ops/s
# Warmup Iteration  20: 2.766 ops/s
Iteration   1: 2.767 ops/s
Iteration   2: 2.749 ops/s
Iteration   3: 2.762 ops/s
Iteration   4: 2.767 ops/s
Iteration   5: 2.761 ops/s
Iteration   6: 2.767 ops/s
Iteration   7: 2.774 ops/s
Iteration   8: 2.767 ops/s
Iteration   9: 2.739 ops/s
Iteration  10: 2.759 ops/s

# Run progress: 24.00% complete, ETA 00:21:57
# Fork: 3 of 5
# Warmup Iteration   1: 2.475 ops/s
# Warmup Iteration   2: 2.807 ops/s
# Warmup Iteration   3: 2.848 ops/s
# Warmup Iteration   4: 2.783 ops/s
# Warmup Iteration   5: 2.780 ops/s
# Warmup Iteration   6: 2.778 ops/s
# Warmup Iteration   7: 2.769 ops/s
# Warmup Iteration   8: 2.768 ops/s
# Warmup Iteration   9: 2.768 ops/s
# Warmup Iteration  10: 2.770 ops/s
# Warmup Iteration  11: 2.768 ops/s
# Warmup Iteration  12: 2.771 ops/s
# Warmup Iteration  13: 2.772 ops/s
# Warmup Iteration  14: 2.770 ops/s
# Warmup Iteration  15: 2.769 ops/s
# Warmup Iteration  16: 2.771 ops/s
# Warmup Iteration  17: 2.769 ops/s
# Warmup Iteration  18: 2.770 ops/s
# Warmup Iteration  19: 2.777 ops/s
# Warmup Iteration  20: 2.767 ops/s
Iteration   1: 2.771 ops/s
Iteration   2: 2.778 ops/s
Iteration   3: 2.773 ops/s
Iteration   4: 2.769 ops/s
Iteration   5: 2.774 ops/s
Iteration   6: 2.773 ops/s
Iteration   7: 2.775 ops/s
Iteration   8: 2.770 ops/s
Iteration   9: 2.774 ops/s
Iteration  10: 2.771 ops/s

# Run progress: 26.00% complete, ETA 00:21:17
# Fork: 4 of 5
# Warmup Iteration   1: 2.570 ops/s
# Warmup Iteration   2: 2.826 ops/s
# Warmup Iteration   3: 2.839 ops/s
# Warmup Iteration   4: 2.740 ops/s
# Warmup Iteration   5: 2.755 ops/s
# Warmup Iteration   6: 2.775 ops/s
# Warmup Iteration   7: 2.767 ops/s
# Warmup Iteration   8: 2.738 ops/s
# Warmup Iteration   9: 2.758 ops/s
# Warmup Iteration  10: 2.756 ops/s
# Warmup Iteration  11: 2.755 ops/s
# Warmup Iteration  12: 2.763 ops/s
# Warmup Iteration  13: 2.755 ops/s
# Warmup Iteration  14: 2.766 ops/s
# Warmup Iteration  15: 2.770 ops/s
# Warmup Iteration  16: 2.760 ops/s
# Warmup Iteration  17: 2.758 ops/s
# Warmup Iteration  18: 2.774 ops/s
# Warmup Iteration  19: 2.768 ops/s
# Warmup Iteration  20: 2.766 ops/s
Iteration   1: 2.753 ops/s
Iteration   2: 2.763 ops/s
Iteration   3: 2.768 ops/s
Iteration   4: 2.762 ops/s
Iteration   5: 2.770 ops/s
Iteration   6: 2.762 ops/s
Iteration   7: 2.746 ops/s
Iteration   8: 2.769 ops/s
Iteration   9: 2.771 ops/s
Iteration  10: 2.761 ops/s

# Run progress: 28.00% complete, ETA 00:20:38
# Fork: 5 of 5
# Warmup Iteration   1: 2.573 ops/s
# Warmup Iteration   2: 2.683 ops/s
# Warmup Iteration   3: 2.852 ops/s
# Warmup Iteration   4: 2.778 ops/s
# Warmup Iteration   5: 2.771 ops/s
# Warmup Iteration   6: 2.773 ops/s
# Warmup Iteration   7: 2.764 ops/s
# Warmup Iteration   8: 2.759 ops/s
# Warmup Iteration   9: 2.742 ops/s
# Warmup Iteration  10: 2.760 ops/s
# Warmup Iteration  11: 2.773 ops/s
# Warmup Iteration  12: 2.767 ops/s
# Warmup Iteration  13: 2.760 ops/s
# Warmup Iteration  14: 2.765 ops/s
# Warmup Iteration  15: 2.758 ops/s
# Warmup Iteration  16: 2.759 ops/s
# Warmup Iteration  17: 2.758 ops/s
# Warmup Iteration  18: 2.769 ops/s
# Warmup Iteration  19: 2.760 ops/s
# Warmup Iteration  20: 2.761 ops/s
Iteration   1: 2.764 ops/s
Iteration   2: 2.762 ops/s
Iteration   3: 2.758 ops/s
Iteration   4: 2.763 ops/s
Iteration   5: 2.740 ops/s
Iteration   6: 2.763 ops/s
Iteration   7: 2.769 ops/s
Iteration   8: 2.760 ops/s
Iteration   9: 2.759 ops/s
Iteration  10: 2.771 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.put":
  2.762 ±(99.9%) 0.005 ops/s [Average]
  (min, avg, max) = (2.734, 2.762, 2.778), stdev = 0.010
  CI (99.9%): [2.757, 2.767] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.put
# Parameters: (fullyRandom = true, mapSizeDividedBy16000 = 10000)

# Run progress: 30.00% complete, ETA 00:20:01
# Fork: 1 of 5
# Warmup Iteration   1: 1.386 ops/s
# Warmup Iteration   2: 1.424 ops/s
# Warmup Iteration   3: 1.506 ops/s
# Warmup Iteration   4: 1.361 ops/s
# Warmup Iteration   5: 1.520 ops/s
# Warmup Iteration   6: 1.516 ops/s
# Warmup Iteration   7: 1.245 ops/s
# Warmup Iteration   8: 1.307 ops/s
# Warmup Iteration   9: 1.419 ops/s
# Warmup Iteration  10: 1.477 ops/s
# Warmup Iteration  11: 1.505 ops/s
# Warmup Iteration  12: 1.508 ops/s
# Warmup Iteration  13: 1.514 ops/s
# Warmup Iteration  14: 1.391 ops/s
# Warmup Iteration  15: 1.421 ops/s
# Warmup Iteration  16: 1.516 ops/s
# Warmup Iteration  17: 1.513 ops/s
# Warmup Iteration  18: 1.502 ops/s
# Warmup Iteration  19: 1.516 ops/s
# Warmup Iteration  20: 1.511 ops/s
Iteration   1: 1.504 ops/s
Iteration   2: 1.508 ops/s
Iteration   3: 1.511 ops/s
Iteration   4: 1.515 ops/s
Iteration   5: 1.504 ops/s
Iteration   6: 1.511 ops/s
Iteration   7: 1.507 ops/s
Iteration   8: 1.487 ops/s
Iteration   9: 1.435 ops/s
Iteration  10: 1.506 ops/s

# Run progress: 32.00% complete, ETA 00:19:42
# Fork: 2 of 5
# Warmup Iteration   1: 1.385 ops/s
# Warmup Iteration   2: 1.416 ops/s
# Warmup Iteration   3: 1.486 ops/s
# Warmup Iteration   4: 1.347 ops/s
# Warmup Iteration   5: 1.510 ops/s
# Warmup Iteration   6: 1.440 ops/s
# Warmup Iteration   7: 1.350 ops/s
# Warmup Iteration   8: 1.271 ops/s
# Warmup Iteration   9: 1.507 ops/s
# Warmup Iteration  10: 1.510 ops/s
# Warmup Iteration  11: 1.489 ops/s
# Warmup Iteration  12: 1.507 ops/s
# Warmup Iteration  13: 1.499 ops/s
# Warmup Iteration  14: 1.378 ops/s
# Warmup Iteration  15: 1.433 ops/s
# Warmup Iteration  16: 1.503 ops/s
# Warmup Iteration  17: 1.508 ops/s
# Warmup Iteration  18: 1.345 ops/s
# Warmup Iteration  19: 1.478 ops/s
# Warmup Iteration  20: 1.511 ops/s
Iteration   1: 1.508 ops/s
Iteration   2: 1.504 ops/s
Iteration   3: 1.511 ops/s
Iteration   4: 1.506 ops/s
Iteration   5: 1.501 ops/s
Iteration   6: 1.514 ops/s
Iteration   7: 1.512 ops/s
Iteration   8: 1.503 ops/s
Iteration   9: 1.376 ops/s
Iteration  10: 1.306 ops/s

# Run progress: 34.00% complete, ETA 00:19:21
# Fork: 3 of 5
# Warmup Iteration   1: 1.378 ops/s
# Warmup Iteration   2: 1.424 ops/s
# Warmup Iteration   3: 1.502 ops/s
# Warmup Iteration   4: 1.353 ops/s
# Warmup Iteration   5: 1.522 ops/s
# Warmup Iteration   6: 1.512 ops/s
# Warmup Iteration   7: 1.409 ops/s
# Warmup Iteration   8: 1.299 ops/s
# Warmup Iteration   9: 1.515 ops/s
# Warmup Iteration  10: 1.373 ops/s
# Warmup Iteration  11: 1.479 ops/s
# Warmup Iteration  12: 1.516 ops/s
# Warmup Iteration  13: 1.507 ops/s
# Warmup Iteration  14: 1.251 ops/s
# Warmup Iteration  15: 1.312 ops/s
# Warmup Iteration  16: 1.516 ops/s
# Warmup Iteration  17: 1.517 ops/s
# Warmup Iteration  18: 1.508 ops/s
# Warmup Iteration  19: 1.519 ops/s
# Warmup Iteration  20: 1.515 ops/s
Iteration   1: 1.497 ops/s
Iteration   2: 1.516 ops/s
Iteration   3: 1.521 ops/s
Iteration   4: 1.523 ops/s
Iteration   5: 1.449 ops/s
Iteration   6: 1.433 ops/s
Iteration   7: 1.522 ops/s
Iteration   8: 1.511 ops/s
Iteration   9: 1.517 ops/s
Iteration  10: 1.510 ops/s

# Run progress: 36.00% complete, ETA 00:18:57
# Fork: 4 of 5
# Warmup Iteration   1: 1.393 ops/s
# Warmup Iteration   2: 1.416 ops/s
# Warmup Iteration   3: 1.510 ops/s
# Warmup Iteration   4: 1.364 ops/s
# Warmup Iteration   5: 1.517 ops/s
# Warmup Iteration   6: 1.515 ops/s
# Warmup Iteration   7: 1.412 ops/s
